,Path,Label,loss,pred_true
9241,PetImages/Cat/7065.jpg,Cat,0.03880416,0
778,PetImages/Cat/10698.jpg,Cat,0.0028099837,1
7827,PetImages/Dog/5793.jpg,Dog,0.15271717,0
7539,PetImages/Cat/5533.jpg,Cat,0.04487843,0
1456,PetImages/Cat/11307.jpg,Cat,0.21363874,1
3814,PetImages/Dog/2180.jpg,Dog,0.001089218,1
5720,PetImages/Dog/3897.jpg,Dog,0.0014884118,1
3426,PetImages/Dog/1831.jpg,Dog,0.010871821,1
5325,PetImages/Dog/3540.jpg,Dog,0.09650256,0
6138,PetImages/Cat/4272.jpg,Cat,0.01461902,1
11128,PetImages/Dog/8764.jpg,Dog,0.0033785189,1
6163,PetImages/Dog/4295.jpg,Dog,0.49851605,1
10422,PetImages/Dog/8128.jpg,Dog,0.041005846,0
9450,PetImages/Cat/7253.jpg,Cat,0.59884536,0
10462,PetImages/Cat/8164.jpg,Cat,0.08657028,0
6106,PetImages/Cat/4243.jpg,Cat,0.2539927,0
7487,PetImages/Cat/5487.jpg,Cat,0.32660073,0
994,PetImages/Cat/10892.jpg,Cat,0.026754702,1
9117,PetImages/Dog/6954.jpg,Dog,0.015273282,0
2351,PetImages/Cat/12112.jpg,Cat,0.03028349,0
1442,PetImages/Cat/11295.jpg,Cat,0.67377603,1
1252,PetImages/Dog/11123.jpg,Dog,0.03319187,1
5459,PetImages/Dog/3661.jpg,Dog,0.10279792,0
12039,PetImages/Cat/9584.jpg,Cat,0.18391,1
5841,PetImages/Dog/4004.jpg,Dog,0.0039041026,1
12079,PetImages/Dog/962.jpg,Dog,0.016889311,1
4256,PetImages/Dog/2579.jpg,Dog,0.029417796,1
4548,PetImages/Dog/2841.jpg,Dog,0.43086746,0
3749,PetImages/Cat/2121.jpg,Cat,0.10013745,1
9969,PetImages/Dog/7720.jpg,Dog,0.59421766,0
8076,PetImages/Cat/6016.jpg,Cat,0.23529015,1
4502,PetImages/Dog/280.jpg,Dog,0.2944939,1
188,PetImages/Dog/10166.jpg,Dog,0.16723226,0
2933,PetImages/Cat/1388.jpg,Cat,0.6578902,1
7422,PetImages/Dog/5428.jpg,Dog,0.12380565,0
8606,PetImages/Cat/6494.jpg,Cat,0.008793676,1
6183,PetImages/Dog/4312.jpg,Dog,0.21912089,0
10190,PetImages/Cat/792.jpg,Cat,0.037440237,0
2193,PetImages/Cat/11971.jpg,Cat,0.29731324,1
4162,PetImages/Dog/2494.jpg,Dog,0.04717279,0
5452,PetImages/Cat/3655.jpg,Cat,0.013495405,1
8049,PetImages/Dog/5993.jpg,Dog,0.1752543,0
3657,PetImages/Cat/2039.jpg,Cat,0.09193827,0
2421,PetImages/Cat/12176.jpg,Cat,0.6354184,0
12491,PetImages/Cat/9991.jpg,Cat,0.055897266,0
10544,PetImages/Cat/8238.jpg,Cat,0.8317826,1
5112,PetImages/Cat/3349.jpg,Cat,0.020260874,1
11960,PetImages/Dog/9512.jpg,Dog,0.0065916013,1
12296,PetImages/Dog/9815.jpg,Dog,0.15237534,1
6116,PetImages/Dog/4252.jpg,Dog,0.016382355,1
12056,PetImages/Dog/96.jpg,Dog,0.059834894,1
7553,PetImages/Dog/5546.jpg,Dog,0.082303256,1
5475,PetImages/Dog/3676.jpg,Dog,0.31026533,0
1569,PetImages/Cat/11409.jpg,Cat,0.0047187163,1
11556,PetImages/Dog/9149.jpg,Dog,1.0445576,0
3378,PetImages/Dog/1789.jpg,Dog,0.3724479,1
10829,PetImages/Dog/8495.jpg,Dog,0.01588711,0
5942,PetImages/Cat/4096.jpg,Cat,0.27282467,1
11136,PetImages/Dog/8771.jpg,Dog,0.4114138,0
6884,PetImages/Cat/4944.jpg,Cat,0.023611445,0
4774,PetImages/Cat/3044.jpg,Cat,0.0074532535,1
11047,PetImages/Dog/8691.jpg,Dog,0.7185453,0
1237,PetImages/Dog/1111.jpg,Dog,0.0038170589,1
5215,PetImages/Dog/3441.jpg,Dog,0.0032966575,1
893,PetImages/Dog/10800.jpg,Dog,3.065533,1
5633,PetImages/Cat/3818.jpg,Cat,0.33791634,0
9892,PetImages/Cat/7651.jpg,Cat,0.2743851,0
7366,PetImages/Cat/5378.jpg,Cat,0.10708738,0
3459,PetImages/Cat/1861.jpg,Cat,0.060182806,0
8576,PetImages/Cat/6467.jpg,Cat,0.0053704754,1
4055,PetImages/Dog/2398.jpg,Dog,0.0121504385,1
7554,PetImages/Dog/5547.jpg,Dog,0.00017653337,1
1251,PetImages/Dog/11122.jpg,Dog,0.08898068,1
5235,PetImages/Dog/346.jpg,Dog,0.014347841,0
5325,PetImages/Cat/3540.jpg,Cat,0.13994497,1
3800,PetImages/Dog/2168.jpg,Dog,0.96795726,0
9376,PetImages/Dog/7187.jpg,Dog,0.16256407,0
632,PetImages/Cat/10566.jpg,Cat,0.23930153,1
8327,PetImages/Dog/6242.jpg,Dog,0.06718453,0
10298,PetImages/Cat/8016.jpg,Cat,0.37640432,0
1742,PetImages/Cat/11565.jpg,Cat,0.27120376,0
3408,PetImages/Cat/1815.jpg,Cat,0.72019833,0
5978,PetImages/Dog/4128.jpg,Dog,0.11401508,1
9224,PetImages/Dog/705.jpg,Dog,0.070145965,1
4580,PetImages/Dog/2870.jpg,Dog,0.385593,1
6918,PetImages/Dog/4975.jpg,Dog,0.0006082592,1
10277,PetImages/Dog/7999.jpg,Dog,0.1136454,0
2625,PetImages/Cat/1236.jpg,Cat,0.3048004,1
5093,PetImages/Dog/3331.jpg,Dog,0.006103685,1
8357,PetImages/Dog/627.jpg,Dog,0.17269987,1
6414,PetImages/Dog/4520.jpg,Dog,0.03039289,0
11764,PetImages/Cat/9336.jpg,Cat,0.008819318,1
2554,PetImages/Dog/12296.jpg,Dog,3.033099,1
8910,PetImages/Cat/6768.jpg,Cat,0.0934095,1
1255,PetImages/Dog/11126.jpg,Dog,1.3498473,0
3171,PetImages/Dog/1601.jpg,Dog,0.09916925,1
2768,PetImages/Dog/12489.jpg,Dog,0.009723562,1
6775,PetImages/Dog/4846.jpg,Dog,0.11968434,0
3373,PetImages/Cat/1784.jpg,Cat,0.037594326,0
2678,PetImages/Cat/12407.jpg,Cat,1.6202626,1
4490,PetImages/Cat/279.jpg,Cat,0.10606788,0
2841,PetImages/Cat/1304.jpg,Cat,0.00861464,1
3365,PetImages/Dog/1777.jpg,Dog,0.09078258,1
6434,PetImages/Dog/4539.jpg,Dog,0.0021270525,1
1049,PetImages/Dog/10941.jpg,Dog,0.618573,1
11742,PetImages/Dog/9316.jpg,Dog,0.47114444,0
1691,PetImages/Cat/11519.jpg,Cat,0.2975393,0
5925,PetImages/Cat/4080.jpg,Cat,0.0018487758,1
8627,PetImages/Dog/6512.jpg,Dog,0.087950625,1
175,PetImages/Dog/10154.jpg,Dog,0.011974004,1
12350,PetImages/Dog/9864.jpg,Dog,0.10055679,0
6593,PetImages/Cat/4682.jpg,Cat,1.1220646,0
6754,PetImages/Dog/4827.jpg,Dog,3.0517323,0
12194,PetImages/Dog/9723.jpg,Dog,0.048248306,1
50,PetImages/Dog/10041.jpg,Dog,0.10262032,1
7433,PetImages/Dog/5438.jpg,Dog,0.2813882,0
8466,PetImages/Cat/6368.jpg,Cat,0.09687062,0
3210,PetImages/Cat/1637.jpg,Cat,0.044390827,0
5554,PetImages/Cat/3747.jpg,Cat,0.09966226,1
8662,PetImages/Dog/6544.jpg,Dog,0.08310968,0
5175,PetImages/Cat/3405.jpg,Cat,0.21821782,0
11237,PetImages/Cat/8862.jpg,Cat,0.59669614,1
7613,PetImages/Dog/560.jpg,Dog,2.4484556,0
12325,PetImages/Dog/9841.jpg,Dog,0.3199725,0
4734,PetImages/Cat/3008.jpg,Cat,0.58577967,1
4563,PetImages/Dog/2855.jpg,Dog,0.0057666604,1
12432,PetImages/Dog/9938.jpg,Dog,0.41248867,0
122,PetImages/Cat/10106.jpg,Cat,0.09220214,0
2840,PetImages/Cat/1303.jpg,Cat,0.009861324,1
3281,PetImages/Dog/1700.jpg,Dog,0.065801874,0
1158,PetImages/Cat/11039.jpg,Cat,0.015755104,1
10504,PetImages/Dog/8201.jpg,Dog,0.987726,0
153,PetImages/Dog/10134.jpg,Dog,0.06264303,1
3214,PetImages/Dog/1640.jpg,Dog,0.19656189,0
2894,PetImages/Cat/1352.jpg,Cat,0.071759656,1
6524,PetImages/Dog/462.jpg,Dog,0.31389746,0
5107,PetImages/Cat/3344.jpg,Cat,0.00092523196,1
695,PetImages/Dog/10622.jpg,Dog,0.20070004,0
2983,PetImages/Cat/1432.jpg,Cat,0.053663194,0
4117,PetImages/Cat/2453.jpg,Cat,2.922907,1
9415,PetImages/Cat/7221.jpg,Cat,0.0002843929,1
9390,PetImages/Dog/72.jpg,Dog,0.04807597,0
8359,PetImages/Cat/6271.jpg,Cat,0.029934388,1
7683,PetImages/Dog/5663.jpg,Dog,1.0721555,0
2501,PetImages/Dog/12248.jpg,Dog,0.0016912217,1
422,PetImages/Dog/10377.jpg,Dog,0.20175225,0
7272,PetImages/Cat/5293.jpg,Cat,0.057675667,1
4025,PetImages/Dog/2370.jpg,Dog,0.0007059466,1
5521,PetImages/Dog/3717.jpg,Dog,0.29300222,0
8828,PetImages/Cat/6694.jpg,Cat,0.26897293,1
8077,PetImages/Dog/6017.jpg,Dog,0.1352775,1
4809,PetImages/Dog/3076.jpg,Dog,0.05480354,1
6906,PetImages/Dog/4964.jpg,Dog,0.43425557,0
9900,PetImages/Cat/7659.jpg,Cat,0.19833376,1
10386,PetImages/Dog/8096.jpg,Dog,0.0218796,0
4954,PetImages/Cat/3206.jpg,Cat,0.0013584205,1
5864,PetImages/Dog/4025.jpg,Dog,0.23864454,0
7958,PetImages/Cat/5910.jpg,Cat,2.83432,1
1793,PetImages/Cat/11610.jpg,Cat,0.58991057,1
2521,PetImages/Dog/12266.jpg,Dog,0.15242264,0
5119,PetImages/Cat/3355.jpg,Cat,0.13377987,1
5342,PetImages/Dog/3556.jpg,Dog,0.018409226,1
2179,PetImages/Dog/11959.jpg,Dog,0.029604027,0
10831,PetImages/Cat/8497.jpg,Cat,1.6673111,0
2209,PetImages/Dog/11986.jpg,Dog,0.34331462,0
1462,PetImages/Cat/11312.jpg,Cat,0.0016880085,1
10214,PetImages/Dog/7941.jpg,Dog,0.43213013,0
8499,PetImages/Cat/6398.jpg,Cat,0.22785048,0
7074,PetImages/Cat/5114.jpg,Cat,0.97033656,0
9513,PetImages/Dog/731.jpg,Dog,1.2588186,0
10941,PetImages/Dog/8596.jpg,Dog,0.17844167,0
9065,PetImages/Cat/6907.jpg,Cat,0.041463193,1
6884,PetImages/Dog/4944.jpg,Dog,0.0076308423,1
5252,PetImages/Dog/3475.jpg,Dog,0.18392606,1
5030,PetImages/Dog/3275.jpg,Dog,0.028082035,1
8525,PetImages/Dog/6420.jpg,Dog,0.0393173,1
5563,PetImages/Dog/3755.jpg,Dog,0.21476889,0
4750,PetImages/Cat/3022.jpg,Cat,0.4178581,0
4900,PetImages/Cat/3158.jpg,Cat,5.864925e-05,1
9563,PetImages/Dog/7355.jpg,Dog,0.21164553,1
2682,PetImages/Dog/12410.jpg,Dog,0.19737992,1
4677,PetImages/Dog/2958.jpg,Dog,0.119301505,1
10532,PetImages/Dog/8227.jpg,Dog,0.32446742,0
9708,PetImages/Cat/7486.jpg,Cat,0.63188076,1
12051,PetImages/Dog/9595.jpg,Dog,0.24878752,1
1213,PetImages/Dog/11089.jpg,Dog,0.3270154,1
5125,PetImages/Dog/3360.jpg,Dog,1.618871,0
935,PetImages/Dog/10839.jpg,Dog,0.2288288,1
9118,PetImages/Dog/6955.jpg,Dog,0.12349446,0
1812,PetImages/Cat/11628.jpg,Cat,0.27763095,0
9259,PetImages/Cat/7081.jpg,Cat,1.3741283,1
3311,PetImages/Cat/1728.jpg,Cat,0.04013439,1
402,PetImages/Dog/10359.jpg,Dog,0.03897432,0
4155,PetImages/Cat/2488.jpg,Cat,0.95516336,1
10457,PetImages/Cat/816.jpg,Cat,0.6916836,0
7260,PetImages/Cat/5282.jpg,Cat,0.24442522,1
1656,PetImages/Dog/11488.jpg,Dog,0.0031935188,1
4384,PetImages/Dog/2694.jpg,Dog,0.12309127,0
9134,PetImages/Cat/697.jpg,Cat,1.3132602,0
11058,PetImages/Dog/8700.jpg,Dog,1.5274596,0
1538,PetImages/Dog/11381.jpg,Dog,0.058272228,1
1835,PetImages/Dog/11649.jpg,Dog,0.29043108,1
2890,PetImages/Dog/1349.jpg,Dog,0.18519102,0
8123,PetImages/Cat/6059.jpg,Cat,0.60280365,0
2298,PetImages/Cat/12065.jpg,Cat,0.042748887,0
4056,PetImages/Cat/2399.jpg,Cat,0.04847933,0
11265,PetImages/Cat/8888.jpg,Cat,0.12092342,0
5741,PetImages/Cat/3915.jpg,Cat,0.7070947,0
772,PetImages/Dog/10692.jpg,Dog,0.008188486,1
4208,PetImages/Dog/2535.jpg,Dog,0.30900845,1
3660,PetImages/Dog/2041.jpg,Dog,0.16544579,0
7854,PetImages/Cat/5817.jpg,Cat,0.00766302,0
8402,PetImages/Cat/631.jpg,Cat,0.6950703,1
202,PetImages/Cat/10179.jpg,Cat,0.9909429,0
5586,PetImages/Dog/3776.jpg,Dog,0.09681295,0
7186,PetImages/Cat/5215.jpg,Cat,0.042639,0
346,PetImages/Cat/10308.jpg,Cat,0.051952787,1
3284,PetImages/Dog/1703.jpg,Dog,0.05527763,0
8220,PetImages/Cat/6146.jpg,Cat,0.09775728,0
6285,PetImages/Cat/4404.jpg,Cat,0.061734308,1
254,PetImages/Dog/10225.jpg,Dog,0.019690055,1
10771,PetImages/Dog/8442.jpg,Dog,1.1229129,0
9298,PetImages/Dog/7116.jpg,Dog,0.02043889,0
10126,PetImages/Cat/7862.jpg,Cat,0.39326718,1
1081,PetImages/Dog/10970.jpg,Dog,0.023348518,1
8796,PetImages/Dog/6665.jpg,Dog,0.12612794,0
2774,PetImages/Cat/12494.jpg,Cat,0.6669675,0
9109,PetImages/Cat/6947.jpg,Cat,0.00018845213,1
5502,PetImages/Dog/370.jpg,Dog,0.50831884,0
3239,PetImages/Cat/1663.jpg,Cat,0.0032035005,1
5354,PetImages/Dog/3567.jpg,Dog,0.1011559,1
7280,PetImages/Dog/530.jpg,Dog,0.07741254,1
2038,PetImages/Dog/11831.jpg,Dog,0.07486046,0
10487,PetImages/Cat/8187.jpg,Cat,0.45343837,0
9155,PetImages/Cat/6989.jpg,Cat,0.0052240295,0
6426,PetImages/Cat/4531.jpg,Cat,0.16288328,0
11402,PetImages/Cat/901.jpg,Cat,0.08956202,0
7793,PetImages/Cat/5762.jpg,Cat,1.7306281,1
593,PetImages/Cat/10530.jpg,Cat,0.13400905,0
1467,PetImages/Cat/11317.jpg,Cat,0.30279255,1
9793,PetImages/Dog/7562.jpg,Dog,0.2395697,1
287,PetImages/Dog/10255.jpg,Dog,0.034346912,1
10767,PetImages/Dog/8439.jpg,Dog,0.39002123,0
8213,PetImages/Cat/614.jpg,Cat,0.02311639,0
7900,PetImages/Cat/5859.jpg,Cat,0.2930352,0
1329,PetImages/Cat/11193.jpg,Cat,0.03936876,1
1868,PetImages/Dog/11679.jpg,Dog,0.026649775,0
7082,PetImages/Cat/5121.jpg,Cat,0.85605866,1
2062,PetImages/Cat/11853.jpg,Cat,0.7010926,1
7773,PetImages/Cat/5744.jpg,Cat,0.26770857,0
11934,PetImages/Cat/949.jpg,Cat,0.026717212,0
9473,PetImages/Cat/7274.jpg,Cat,0.3310955,0
9548,PetImages/Cat/7341.jpg,Cat,0.15183821,0
4365,PetImages/Cat/2677.jpg,Cat,0.98172665,1
5018,PetImages/Cat/3264.jpg,Cat,0.16334718,0
7956,PetImages/Cat/5909.jpg,Cat,0.205246,0
3944,PetImages/Cat/2298.jpg,Cat,0.4047045,1
6278,PetImages/Dog/4399.jpg,Dog,0.37959146,1
7123,PetImages/Dog/5159.jpg,Dog,0.18367094,0
5759,PetImages/Cat/3931.jpg,Cat,0.11856665,0
42,PetImages/Cat/10034.jpg,Cat,0.13540952,1
8394,PetImages/Dog/6302.jpg,Dog,0.13453095,1
5667,PetImages/Dog/3849.jpg,Dog,0.11584541,0
12416,PetImages/Cat/9923.jpg,Cat,0.07739577,0
12269,PetImages/Cat/9791.jpg,Cat,0.010513397,1
1374,PetImages/Dog/11233.jpg,Dog,0.25731757,0
7899,PetImages/Cat/5858.jpg,Cat,0.7244765,1
320,PetImages/Cat/10285.jpg,Cat,0.01618743,1
2067,PetImages/Dog/11858.jpg,Dog,0.20513842,0
12199,PetImages/Cat/9728.jpg,Cat,1.8241924,1
11151,PetImages/Cat/8785.jpg,Cat,1.9445934,0
6686,PetImages/Dog/4766.jpg,Dog,0.11403635,1
7654,PetImages/Dog/5637.jpg,Dog,0.6663611,1
1257,PetImages/Dog/11128.jpg,Dog,0.16274571,0
4074,PetImages/Cat/2414.jpg,Cat,0.24533115,1
246,PetImages/Dog/10218.jpg,Dog,0.6924403,0
898,PetImages/Cat/10805.jpg,Cat,0.21248052,1
7184,PetImages/Dog/5213.jpg,Dog,1.6879699,1
2872,PetImages/Cat/1332.jpg,Cat,0.34915772,0
10467,PetImages/Cat/8169.jpg,Cat,0.05973518,0
4076,PetImages/Cat/2416.jpg,Cat,1.5465602,1
1771,PetImages/Cat/11591.jpg,Cat,0.002050204,1
6886,PetImages/Dog/4946.jpg,Dog,0.035092223,1
8273,PetImages/Dog/6194.jpg,Dog,1.8764269,0
527,PetImages/Dog/10471.jpg,Dog,0.031440165,1
5890,PetImages/Dog/4049.jpg,Dog,0.004866304,1
994,PetImages/Dog/10892.jpg,Dog,0.015712036,1
8979,PetImages/Dog/683.jpg,Dog,0.077536985,0
6157,PetImages/Cat/429.jpg,Cat,0.25447714,1
2183,PetImages/Dog/11962.jpg,Dog,0.16507848,0
4000,PetImages/Cat/2348.jpg,Cat,0.69067687,0
2890,PetImages/Cat/1349.jpg,Cat,0.08072124,1
10598,PetImages/Dog/8287.jpg,Dog,0.16042873,0
5889,PetImages/Cat/4048.jpg,Cat,0.052345425,0
11164,PetImages/Cat/8797.jpg,Cat,0.42448664,0
9983,PetImages/Cat/7733.jpg,Cat,0.050149314,1
4214,PetImages/Dog/2540.jpg,Dog,0.033111952,1
1101,PetImages/Dog/10989.jpg,Dog,0.3025861,0
1704,PetImages/Cat/11530.jpg,Cat,0.2155836,1
11458,PetImages/Dog/9060.jpg,Dog,0.467171,0
7653,PetImages/Cat/5636.jpg,Cat,0.04435753,0
6023,PetImages/Cat/4169.jpg,Cat,0.21641204,0
2499,PetImages/Cat/12246.jpg,Cat,0.12048781,1
1662,PetImages/Dog/11493.jpg,Dog,0.006897449,1
9461,PetImages/Dog/7263.jpg,Dog,0.17851906,0
2524,PetImages/Cat/12269.jpg,Cat,0.0009455977,1
3630,PetImages/Dog/2014.jpg,Dog,1.5572464,0
11094,PetImages/Dog/8733.jpg,Dog,0.10398751,1
5176,PetImages/Dog/3406.jpg,Dog,0.11773334,0
3826,PetImages/Cat/2191.jpg,Cat,0.080327705,0
7244,PetImages/Cat/5268.jpg,Cat,0.014421048,1
3689,PetImages/Dog/2068.jpg,Dog,0.029703088,0
10840,PetImages/Cat/8504.jpg,Cat,0.10223316,0
9794,PetImages/Cat/7563.jpg,Cat,0.008138707,1
4351,PetImages/Dog/2664.jpg,Dog,0.10005807,0
475,PetImages/Cat/10424.jpg,Cat,0.04275254,0
2445,PetImages/Cat/12198.jpg,Cat,0.16968247,0
11232,PetImages/Cat/8858.jpg,Cat,0.42016533,0
4160,PetImages/Cat/2492.jpg,Cat,0.21510033,0
11531,PetImages/Cat/9126.jpg,Cat,0.4588778,0
5483,PetImages/Cat/3683.jpg,Cat,0.012865751,1
10111,PetImages/Dog/7849.jpg,Dog,0.017070038,0
10128,PetImages/Cat/7864.jpg,Cat,0.040046547,1
351,PetImages/Dog/10312.jpg,Dog,6.3536536e-05,1
10539,PetImages/Dog/8233.jpg,Dog,1.1621871,0
4944,PetImages/Dog/3198.jpg,Dog,0.8734283,0
10603,PetImages/Dog/8291.jpg,Dog,0.06794242,0
7285,PetImages/Cat/5304.jpg,Cat,0.12399648,0
5373,PetImages/Cat/3584.jpg,Cat,0.065535635,0
2501,PetImages/Cat/12248.jpg,Cat,0.0024806461,1
10791,PetImages/Dog/8460.jpg,Dog,2.7601902,0
2263,PetImages/Dog/12033.jpg,Dog,0.56415397,1
8478,PetImages/Dog/6379.jpg,Dog,0.008082067,1
11372,PetImages/Dog/8984.jpg,Dog,0.62673706,1
11688,PetImages/Dog/9268.jpg,Dog,0.1684767,1
9126,PetImages/Dog/6962.jpg,Dog,0.029680522,0
2176,PetImages/Cat/11956.jpg,Cat,1.0135111,1
9466,PetImages/Cat/7268.jpg,Cat,0.13833205,1
2212,PetImages/Dog/11989.jpg,Dog,0.3479451,1
7025,PetImages/Dog/5070.jpg,Dog,0.036042485,0
9380,PetImages/Cat/7190.jpg,Cat,0.0034292482,1
10550,PetImages/Dog/8243.jpg,Dog,0.07125591,1
5501,PetImages/Dog/37.jpg,Dog,0.2909421,0
4430,PetImages/Cat/2735.jpg,Cat,0.0208274,1
3367,PetImages/Dog/1779.jpg,Dog,0.08066669,0
9651,PetImages/Cat/7434.jpg,Cat,0.13310327,1
4251,PetImages/Dog/2574.jpg,Dog,0.07468159,0
2500,PetImages/Cat/12247.jpg,Cat,0.09882675,0
10565,PetImages/Cat/8257.jpg,Cat,0.101696074,0
3857,PetImages/Cat/2219.jpg,Cat,0.039107192,0
6851,PetImages/Cat/4914.jpg,Cat,1.071116,1
6710,PetImages/Cat/4788.jpg,Cat,2.190577,0
5814,PetImages/Dog/3981.jpg,Dog,0.473871,1
11360,PetImages/Dog/8973.jpg,Dog,0.010191072,0
325,PetImages/Cat/1029.jpg,Cat,0.6278377,0
6399,PetImages/Cat/4507.jpg,Cat,0.023452044,1
5711,PetImages/Dog/3889.jpg,Dog,0.2125983,0
11651,PetImages/Cat/9234.jpg,Cat,0.12413706,0
547,PetImages/Cat/1049.jpg,Cat,0.00650716,1
10722,PetImages/Dog/8399.jpg,Dog,0.13431261,0
756,PetImages/Cat/10678.jpg,Cat,0.007664558,1
3156,PetImages/Dog/1589.jpg,Dog,0.4596486,0
3947,PetImages/Cat/230.jpg,Cat,0.00034099963,1
983,PetImages/Dog/10882.jpg,Dog,0.47318637,0
6392,PetImages/Cat/4500.jpg,Cat,0.26711085,1
11166,PetImages/Dog/8799.jpg,Dog,1.2794821,1
4659,PetImages/Cat/2941.jpg,Cat,0.0037566107,1
9725,PetImages/Dog/7500.jpg,Dog,0.26136988,1
3318,PetImages/Dog/1734.jpg,Dog,0.053829603,0
6978,PetImages/Cat/5028.jpg,Cat,0.0099269515,1
6070,PetImages/Dog/4210.jpg,Dog,1.0254796,1
10278,PetImages/Cat/8.jpg,Cat,0.40342742,1
11835,PetImages/Dog/940.jpg,Dog,0.02222115,1
4234,PetImages/Dog/2559.jpg,Dog,0.17300715,0
1388,PetImages/Cat/11246.jpg,Cat,0.071078606,1
8073,PetImages/Dog/6013.jpg,Dog,0.12906952,0
2815,PetImages/Cat/1281.jpg,Cat,1.6232067,0
2185,PetImages/Dog/11964.jpg,Dog,0.10759385,1
4178,PetImages/Dog/2508.jpg,Dog,0.44889387,1
4358,PetImages/Dog/2670.jpg,Dog,0.8558572,0
8753,PetImages/Dog/6626.jpg,Dog,0.79117155,1
8788,PetImages/Cat/6658.jpg,Cat,0.5424481,1
1225,PetImages/Dog/111.jpg,Dog,0.1152424,0
11614,PetImages/Cat/9200.jpg,Cat,0.05007063,1
6425,PetImages/Dog/4530.jpg,Dog,0.0015225734,1
1960,PetImages/Dog/11761.jpg,Dog,0.02874597,0
2666,PetImages/Cat/12397.jpg,Cat,0.88647336,1
2002,PetImages/Cat/118.jpg,Cat,0.08219192,0
8234,PetImages/Cat/6159.jpg,Cat,0.031364147,0
4087,PetImages/Cat/2426.jpg,Cat,0.024187364,1
2002,PetImages/Dog/118.jpg,Dog,0.03985263,0
10805,PetImages/Cat/8473.jpg,Cat,0.4297488,1
2584,PetImages/Dog/12322.jpg,Dog,0.5809803,1
1916,PetImages/Dog/11721.jpg,Dog,0.011455356,1
7905,PetImages/Dog/5863.jpg,Dog,0.11687886,0
2033,PetImages/Cat/11827.jpg,Cat,0.39630353,0
5,PetImages/Cat/10000.jpg,Cat,0.9517625,0
164,PetImages/Dog/10144.jpg,Dog,0.0062536746,1
10186,PetImages/Dog/7916.jpg,Dog,0.021456612,1
9643,PetImages/Dog/7427.jpg,Dog,1.3662404,1
5745,PetImages/Cat/3919.jpg,Cat,0.1833421,0
9020,PetImages/Cat/6867.jpg,Cat,0.00866475,0
3081,PetImages/Cat/1520.jpg,Cat,0.701753,0
1448,PetImages/Dog/1130.jpg,Dog,0.24277514,0
11348,PetImages/Cat/8962.jpg,Cat,0.0045295735,1
1972,PetImages/Dog/11772.jpg,Dog,0.030682297,1
10629,PetImages/Dog/8314.jpg,Dog,1.313022,0
11171,PetImages/Dog/8802.jpg,Dog,0.13241628,0
7312,PetImages/Cat/5329.jpg,Cat,0.79513,1
9501,PetImages/Cat/73.jpg,Cat,0.33464402,1
1259,PetImages/Dog/1113.jpg,Dog,0.32750112,0
10154,PetImages/Cat/7888.jpg,Cat,0.015838182,1
1218,PetImages/Dog/11093.jpg,Dog,0.0065513356,1
7048,PetImages/Dog/5091.jpg,Dog,0.028411277,1
1090,PetImages/Dog/10979.jpg,Dog,0.20819975,0
10610,PetImages/Cat/8298.jpg,Cat,0.49257708,0
9419,PetImages/Cat/7225.jpg,Cat,0.044114374,1
8195,PetImages/Dog/6123.jpg,Dog,0.09084616,0
7090,PetImages/Cat/5129.jpg,Cat,0.23068872,0
7519,PetImages/Cat/5515.jpg,Cat,0.18998316,0
12485,PetImages/Cat/9986.jpg,Cat,0.026119873,1
1089,PetImages/Dog/10978.jpg,Dog,0.0023582762,1
12125,PetImages/Dog/9661.jpg,Dog,0.12049922,0
10431,PetImages/Cat/8136.jpg,Cat,0.07972094,0
6087,PetImages/Cat/4226.jpg,Cat,0.024187246,1
8555,PetImages/Dog/6448.jpg,Dog,0.19722833,1
11331,PetImages/Dog/8947.jpg,Dog,0.06022063,0
5316,PetImages/Cat/3532.jpg,Cat,0.39917383,0
6446,PetImages/Cat/455.jpg,Cat,0.20250432,0
3265,PetImages/Cat/1687.jpg,Cat,0.37005317,0
1403,PetImages/Cat/1126.jpg,Cat,0.21940427,0
2424,PetImages/Cat/12179.jpg,Cat,0.080021836,0
11150,PetImages/Cat/8784.jpg,Cat,0.2493449,1
914,PetImages/Dog/1082.jpg,Dog,0.18056111,1
7161,PetImages/Dog/5193.jpg,Dog,0.041292313,0
974,PetImages/Cat/10874.jpg,Cat,0.106837794,0
10186,PetImages/Cat/7916.jpg,Cat,0.6402199,0
2379,PetImages/Cat/12138.jpg,Cat,0.10654122,1
1250,PetImages/Dog/11121.jpg,Dog,0.012342385,0
11884,PetImages/Cat/9444.jpg,Cat,0.65087694,0
3752,PetImages/Cat/2124.jpg,Cat,0.7552743,0
11769,PetImages/Dog/9340.jpg,Dog,0.13632466,1
8304,PetImages/Dog/6221.jpg,Dog,1.2323493,0
6987,PetImages/Dog/5036.jpg,Dog,1.4937744,0
10615,PetImages/Dog/8301.jpg,Dog,0.35000542,0
8405,PetImages/Cat/6312.jpg,Cat,0.4269873,0
8483,PetImages/Cat/6383.jpg,Cat,0.00031013446,1
334,PetImages/Dog/10298.jpg,Dog,0.050647944,0
7398,PetImages/Cat/5406.jpg,Cat,0.82792574,1
641,PetImages/Cat/10574.jpg,Cat,1.0672796,1
7030,PetImages/Cat/5075.jpg,Cat,0.25067753,1
7694,PetImages/Dog/5673.jpg,Dog,0.56895685,1
